TP_FUNDO;CNPJ_FUNDO;DT_REG;CNPJ_AUDITOR;AUDITOR
FIDC;11.491.061/0001-15;2011-11-29;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;11.507.489/0001-09;2016-04-27;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;11.516.985/0001-29;2010-03-02;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;11.616.827/0001-40;2010-04-14;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;11.621.200/0001-88;2010-04-20;52.803.244/0001-06;KPMG AUDITORES ASSOCIADOS
FIDC;11.629.795/0001-18;2015-12-09;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;11.641.910/0001-70;2010-03-09;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;11.662.237/0001-54;2010-03-11;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;11.670.393/0001-67;2010-05-24;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;11.675.457/0001-12;2010-03-19;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;11.693.671/0001-00;2012-01-06;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIDC;11.726.466/0001-95;2017-12-26;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;11.728.856/0001-02;2010-04-07;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;11.731.231/0001-91;2013-07-02;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;11.733.414/0001-46;2010-12-13;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;11.734.520/0001-44;2010-09-27;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;11.771.030/0001-18;2010-05-20;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIDC;11.793.914/0001-73;2010-06-23;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;11.802.613/0001-69;2010-04-22;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;11.804.504/0001-80;2010-04-13;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;11.809.198/0001-75;2010-06-28;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;11.823.118/0001-36;2014-01-30;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;11.888.461/0001-69;2013-03-15;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;11.902.340/0001-24;2010-07-16;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;11.931.671/0001-92;2010-06-24;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;11.939.064/0001-79;2010-05-21;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;11.949.828/0001-07;2010-10-27;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;11.950.828/0001-27;2010-07-16;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;11.989.256/0001-90;2010-06-23;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;12.014.283/0001-00;2010-06-01;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;12.023.850/0001-94;2010-11-04;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.036.226/0001-21;2010-06-22;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.036.247/0001-47;2010-07-23;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.053.694/0001-04;2010-09-15;42.165.506/0001-09;AUDIPEC AUDITORIA E PERÍCIA CONTÁBIL S/S
FIDC;12.066.100/0001-08;2010-09-20;40.262.602/0001-31;BKR - LOPES, MACHADO AUDITORES
FIDC;12.093.786/0001-18;2010-07-01;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIDC;12.093.804/0001-61;2010-07-01;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;12.138.406/0001-14;2010-10-06;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.138.813/0001-21;2010-12-01;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;12.138.862/0001-64;2010-10-07;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.144.737/0001-67;2010-10-04;18.596.945/0001-83;BAKER TILLY 4PARTNERS AUDITORES INDEPENDENTES S/S
FIDC;12.150.384/0001-08;2010-08-16;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;12.167.116/0001-07;2010-09-21;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;12.182.585/0001-97;2010-11-05;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;12.182.592/0001-99;2010-08-20;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;12.209.047/0001-49;2010-09-23;04.404.879/0001-98;PSW BRASIL AUDITORES INDEPENDENTES
FIDC;12.227.850/0001-06;2017-12-20;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;12.236.809/0001-04;2017-12-13;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;12.254.372/0001-23;2010-08-17;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;12.268.464/0001-62;2010-10-07;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.356.551/0001-71;2010-09-24;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;12.357.546/0001-83;2010-08-16;18.596.945/0001-83;BAKER TILLY 4PARTNERS AUDITORES INDEPENDENTES S/S
FIDC;12.358.295/0001-51;2010-09-09;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.358.325/0001-20;2010-09-02;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;12.377.935/0001-70;2010-10-25;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;12.385.897/0001-06;2017-12-20;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;12.400.421/0001-99;2010-11-05;18.596.945/0001-83;BAKER TILLY 4PARTNERS AUDITORES INDEPENDENTES S/S
FIDC;12.400.426/0001-11;2016-08-18;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;12.401.806/0001-70;2011-05-27;52.803.244/0001-06;KPMG AUDITORES ASSOCIADOS
FIDC;12.401.842/0001-34;2011-05-11;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;12.412.538/0001-92;2010-10-28;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.428.086/0001-37;2012-11-05;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;12.440.789/0001-80;2010-10-04;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;12.501.636/0001-04;2010-11-19;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.524.753/0001-85;2010-11-26;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.561.233/0001-42;2010-11-26;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;12.579.631/0001-96;2010-10-15;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;12.590.491/0001-57;2010-12-02;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.592.411/0001-00;2010-12-29;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;12.604.345/0001-33;2011-01-07;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.610.459/0001-96;2010-10-19;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;12.610.493/0001-60;2010-12-14;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.630.101/0001-25;2010-12-01;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;12.636.481/0001-05;2010-10-22;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.672.384/0001-78;2010-10-26;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIDC;12.700.889/0001-07;2011-02-08;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.712.606/0001-39;2012-07-03;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;12.757.650/0001-65;2010-10-27;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;12.764.295/0001-51;2011-11-24;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;12.764.483/0001-80;2011-11-28;18.596.945/0001-83;BAKER TILLY 4PARTNERS AUDITORES INDEPENDENTES S/S
FIDC;12.772.837/0001-38;2011-04-06;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;12.778.706/0001-68;2013-09-25;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.796.029/0001-00;2014-04-23;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;12.796.046/0001-48;2014-05-02;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.803.721/0001-19;2012-12-06;18.596.945/0001-83;BAKER TILLY 4PARTNERS AUDITORES INDEPENDENTES S/S
FIDC;12.804.070/0001-81;2011-01-04;07.377.136/0001-64;RSM ACAL AUDITORES INDEPENDENTES S/S
FIDC;12.809.994/0001-70;2011-01-11;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;12.813.209/0001-53;2019-08-19;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;12.813.212/0001-77;2010-11-29;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;12.817.329/0001-29;2011-09-05;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;12.825.682/0001-50;2010-12-08;77.998.276/0001-35;CONSULT - AUDITORES INDEPENDENTES
FIDC;12.910.431/0001-74;2011-03-29;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;12.910.463/0001-70;2016-04-19;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;12.910.504/0001-28;2011-11-09;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIDC;12.940.971/0001-09;2011-01-03;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;12.956.523/0001-95;2011-01-18;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIDC;12.956.543/0001-66;2011-01-18;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;12.987.060/0001-29;2011-02-03;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;12.993.425/0001-28;2011-06-14;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.004.286/0001-25;2012-01-06;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;13.005.223/0001-93;2017-12-26;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;13.013.300/0001-57;2010-12-16;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;13.031.631/0001-10;2010-12-27;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.033.620/0001-79;2011-02-15;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.037.787/0001-08;2011-02-08;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;13.039.712/0001-66;2010-12-29;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;13.049.678/0001-00;2011-09-09;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.054.356/0001-50;2011-01-07;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;13.072.143/0001-50;2017-12-15;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;13.098.860/0001-51;2011-02-18;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;13.199.300/0001-93;2011-04-18;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIDC;13.266.350/0001-46;2011-02-24;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;13.304.218/0001-81;2011-03-24;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;13.313.964/0001-31;2011-07-07;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.321.819/0001-00;2011-03-03;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;13.327.334/0001-16;2011-03-14;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;13.344.834/0001-66;2011-04-28;42.165.506/0001-09;AUDIPEC AUDITORIA E PERÍCIA CONTÁBIL S/S
FIDC;13.348.468/0001-13;2011-03-15;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.348.521/0001-86;2011-05-03;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;13.368.270/0001-00;2011-06-20;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.387.221/0001-06;2011-03-27;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;13.409.986/0001-08;2011-06-02;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.416.131/0001-04;2015-12-17;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;13.425.476/0001-16;2011-05-18;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIDC;13.425.492/0001-09;2011-09-19;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;13.482.664/0001-86;2011-05-30;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.492.683/0001-93;2011-05-24;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;13.504.046/0001-90;2011-04-15;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;13.509.993/0001-73;2012-09-06;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;13.525.592/0001-07;2011-05-02;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.554.539/0001-34;2011-06-17;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;13.566.670/0001-11;2011-06-22;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;13.581.223/0001-31;2011-08-17;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.598.246/0001-59;2011-06-17;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;13.598.264/0001-30;2011-06-16;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIDC;13.606.266/0001-24;2011-05-31;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;13.606.273/0001-26;2013-01-04;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;13.627.475/0001-54;2011-08-04;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;13.633.964/0001-19;2012-12-11;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;13.649.789/0001-58;2016-10-05;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIDC;13.670.255/0001-03;2011-05-24;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;13.697.963/0001-38;2012-01-17;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;13.711.061/0001-09;2011-11-17;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;13.714.080/0001-99;2011-07-13;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.714.093/0001-68;2011-06-29;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.733.804/0001-41;2011-06-08;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;13.762.533/0001-52;2011-08-19;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;13.762.574/0001-49;2011-08-19;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;13.764.696/0001-74;2011-08-05;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;13.767.420/0001-40;2011-06-08;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;13.776.087/0001-35;2011-12-06;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;13.793.402/0001-32;2011-07-06;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.805.152/0001-03;2011-06-16;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;13.807.406/0001-22;2011-07-22;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;13.827.703/0001-30;2012-01-04;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.842.701/0001-10;2011-06-29;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;13.850.522/0001-24;2011-08-05;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;13.895.002/0001-38;2011-11-01;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;13.927.615/0001-00;2011-09-13;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;13.958.886/0001-22;2011-08-03;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;13.963.676/0001-22;2011-11-29;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;13.974.813/0001-24;2011-08-22;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;13.990.000/0001-28;2011-12-15;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;13.998.461/0001-47;2011-10-07;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.017.322/0001-58;2011-08-18;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;14.017.351/0001-10;2011-07-28;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;14.038.410/0001-36;2011-09-30;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;14.042.458/0001-18;2011-07-26;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;14.045.574/0001-90;2011-12-21;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;14.051.028/0001-62;2011-08-08;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;14.076.720/0001-45;2011-08-18;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;14.080.141/0001-76;2011-09-02;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.089.249/0001-20;2011-08-19;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.109.346/0001-37;2011-12-26;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;14.115.142/0001-09;2017-12-26;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.126.377/0001-04;2017-12-26;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.132.177/0001-56;2016-10-06;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;14.137.344/0001-51;2011-11-22;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;14.138.802/0001-77;2011-08-19;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;14.166.140/0001-49;2012-01-18;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;14.180.196/0001-58;2011-08-31;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;14.188.167/0001-32;2011-09-02;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.237.210/0001-02;2011-11-25;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.239.052/0001-20;2012-01-23;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;14.283.986/0001-69;2011-11-14;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;14.298.854/0001-00;2012-08-21;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.311.454/0001-98;2011-10-07;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.330.022/0001-24;2011-09-23;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.330.034/0001-59;2011-09-23;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.330.038/0001-37;2011-09-23;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;14.343.550/0001-18;2012-03-05;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;14.351.508/0001-49;2011-11-23;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;14.364.744/0001-08;2011-10-17;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;14.399.404/0001-04;2013-03-04;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.400.127/0001-02;2011-10-11;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIDC;14.400.871/0001-07;2011-10-05;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.400.957/0001-30;2011-10-04;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;14.447.881/0001-06;2012-04-17;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.460.428/0001-21;2011-11-04;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;14.477.691/0001-23;2012-06-15;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;14.481.752/0001-26;2011-10-21;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;14.493.661/0001-00;2011-11-28;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.544.060/0001-80;2017-12-29;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.548.676/0001-29;2014-02-13;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;14.561.043/0001-50;2011-11-07;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.583.320/0001-26;2011-11-10;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.583.491/0001-55;2013-06-20;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIDC;14.605.609/0001-07;2012-10-30;67.634.717/0001-66;BWEL AUDITORES INDEPENDENTES SOCIEDADE SIMPLES
FIDC;14.605.855/0001-50;2012-10-11;16.549.480/0001-84;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;14.605.977/0001-47;2012-02-06;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;14.606.072/0001-91;2011-11-29;42.170.852/0001-77;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES
FIDC;14.606.175/0001-51;2013-03-25;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.606.301/0001-78;2012-10-19;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES
FIDC;14.617.405/0001-88;2011-11-21;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.662.609/0001-30;2011-12-19;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;14.665.353/0001-15;2011-12-15;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
FIDC;14.666.594/0001-89;2011-12-07;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.673.848/0001-96;2011-11-29;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;14.693.954/0001-31;2012-06-19;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES
FIDC;14.713.761/0001-03;2011-12-15;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
FIDC;14.718.674/0001-30;2013-01-11;15.454.120/0001-36;MGI ASSURANCE AUDITORES INDEPENDENTES SS
FIDC;14.725.854/0001-40;2012-01-18;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;14.728.096/0001-13;2013-01-08;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.730.177/0001-58;2012-01-13;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES
FIDC;14.742.113/0001-77;2012-04-18;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
FIDC;14.744.913/0001-27;2017-12-11;19.280.834/0001-26;NEXT AUDITORES INDEPENDENTES S/S
FIDC;14.770.038/0001-58;2012-01-08;05.452.311/0001-05;CONFIANCE AUDITORES INDEPENDENTES
FIDC;14.788.370/0001-40;2012-03-27;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES
