ident_ativo;nm_ativo;eh_fundo_vedado;nm_fundo;cnpj_admin;cnpj_gestor;enquad_sprev;enquad_sprev_pad;atende_art15;DENOM_SOCIAL;DT_REG;DT_CONST;DT_CANCEL;SIT;DT_INI_SIT;DT_INI_ATIV;DT_INI_EXERC;DT_FIM_EXERC;CLASSE;DT_INI_CLASSE;RENTAB_FUNDO;CONDOM;FUNDO_COTAS;FUNDO_EXCLUSIVO;TRIB_LPRAZO;INVEST_QUALIF;TAXA_PERFM;INF_TAXA_PERFM;TAXA_ADM;INF_TAXA_ADM;VL_PATRIM_LIQ.x;DT_PATRIM_LIQ;TP_FUNDO;qtd_rpps_investindo;eh_investigado;DT_COMPTC;VL_PATRIM_LIQ.y;NR_COTST
06301947000119; Novus Capital Institucional FIC FIM;0;NOVUS INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;62418140;15388425;Artigo 8º, Inciso III;ART8III; 1;NOVUS INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2005-01-25;2004-06-09;NA;EM FUNCIONAMENTO NORMAL;2005-01-25;2004-11-09;2019-07-01;2020-06-30;Fundo Multimercado;2005-01-25;DI de um dia;Aberto;S;N;S;N; 20;NA;1;NA;346539932.41;2020-05-29;NA;   2;0;2020-05-29;  345740739,4;  7514
06301947000119; Novus Capital Institucional FIC FIM;0;NOVUS INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;62418140;15388425;Artigo 8º, Inciso III;ART8III; 1;NOVUS INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2004-11-09;2004-06-09;2005-01-25;CANCELADA;2005-01-25;NA;2005-07-01;2006-06-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FIF;   2;0;2020-05-29;  345740739,4;  7514
06916384000173; BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES DIVIDENDOS;0;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES DIVIDENDOS;00066670;62375134;Artigo 8º, Inciso II, 'a';ART8IIA; 1;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES DIVIDENDOS;2005-03-23;2004-07-20;NA;EM FUNCIONAMENTO NORMAL;2005-03-11;2004-09-09;2020-04-01;2021-03-31;Fundo de Ações;2005-03-11;OUTROS;Aberto;N;N;NA;N;  0;NA;1.5;NA;1845404610.84;2020-05-29;NA;  47;0;2020-05-29; 1845404610,8;  2295
06988623000109; BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES MID SMALL CAPS;0;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES MID SMALL CAPS;00066670;62375134;Artigo 8º, Inciso II, 'a';ART8IIA; 1;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES MID SMALL CAPS;2005-03-23;2004-07-11;NA;EM FUNCIONAMENTO NORMAL;2005-03-11;2004-09-24;2020-04-01;2021-03-31;Fundo de Ações;2005-03-11;IBrX;Aberto;N;N;NA;N;  0;NA;1.5;NA;1839190673.30;2020-05-29;NA;  82;0;2020-05-29; 1839190673,3;  2120
07111384000169; BB PREVIDENCIÁRIO RENDA FIXA IRF-M TÍTULOS PÚBLICOS;0;BB PREVIDENCIÁRIO RENDA FIXA IRF-M TÍTULOS PÚBLICOS FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;BB PREVIDENCIÁRIO RENDA FIXA IRF-M TÍTULOS PÚBLICOS FUNDO DE INVESTIMENTO;2004-12-08;2004-11-24;NA;EM FUNCIONAMENTO NORMAL;2004-12-08;2004-12-08;2020-01-01;2020-12-31;Fundo de Renda Fixa;2004-11-24;IRF-M;Aberto;N;N;N;N;  0;NA;0.2;NA;4981094634.77;2020-05-29;NA; 801;0;2020-05-29; 4981094634,8;   709
07124064000143; BRZ VALOR FIC AÇÕES;0;GROU VALOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;02201501;22057987;Artigo 8º, Inciso II, 'a';ART8IIA; 0;GROU VALOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2004-12-28;2004-12-02;NA;EM FUNCIONAMENTO NORMAL;2005-01-05;2005-01-05;2020-01-01;2020-12-31;Fundo de Ações;2004-12-02;NA;Aberto;S;N;NA;N; 20;Para informações adicionais, vide o Regulamento;2;NA;49782236.73;2020-05-29;NA;   2;0;2020-05-29;   49782236,7;   102
07152170000130; XP INVESTOR FIA;0;XP INVESTOR FUNDO DE INVESTIMENTO DE AÇÕES;62418140;07625200;Artigo 8º, Inciso II, 'a';ART8IIA; 1;XP INVESTOR FUNDO DE INVESTIMENTO DE AÇÕES;2006-09-22;2006-09-15;NA;EM FUNCIONAMENTO NORMAL;2006-09-15;2006-09-15;2019-10-01;2020-09-30;Fundo de Ações;2006-09-15;Ibovespa;Aberto;N;N;NA;N; 20;Para informações adicionais, vide o Regulamento;2;NA;340807654.76;2020-05-29;NA;   9;0;2020-05-29;  340807654,8;  3356
07184920000156; SANTANDER FI PIBB AÇÕES;0;SANTANDER FUNDO DE INVESTIMENTO PIBB AÇÕES;90400888;10231177;Artigo 8º, Inciso I, 'a';ART8IA; 1;SANTANDER FUNDO DE INVESTIMENTO PIBB AÇÕES;2005-09-09;2004-12-22;NA;EM FUNCIONAMENTO NORMAL;2005-09-12;2005-09-12;2020-04-01;2021-03-31;Fundo de Ações;2004-12-22;IBrX-50;Aberto;N;N;NA;N;  0;NA;1.5;NA;58926228.74;2020-05-29;NA;   2;0;2020-05-29;   58926228,7;  2501
07187570000181; BRADESCO FIC DE FI REFERENCIADO DI PODER PUBLICO;0;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RF REFERENCIADO DI PODER PUBLICO;60746948;62375134;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RF REFERENCIADO DI PODER PUBLICO;2005-04-01;2005-04-01;NA;EM FUNCIONAMENTO NORMAL;2005-04-01;2005-04-01;2020-04-01;2021-03-31;Fundo de Renda Fixa;2016-06-30;DI de um dia;Aberto;S;N;N;N;  0;NA;0.9;NA;192445974.22;2020-05-29;NA;   6;0;2020-05-29;  192445974,2;    80
07187751000108; Bradesco Previdenciário FIA Governança;0;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES SUSTENTABILIDADE EMPRESARIAL;00066670;62375134;Artigo 8º, Inciso II, 'a';ART8IIA; 1;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES SUSTENTABILIDADE EMPRESARIAL;2007-11-26;2007-11-26;NA;EM FUNCIONAMENTO NORMAL;2007-11-30;2007-11-30;2019-11-01;2020-10-31;Fundo de Ações;2007-11-26;OUTROS;Aberto;N;N;NA;N;  0;NA;1.5;NA;11263521.64;2020-05-29;NA;   3;0;2020-05-29;   11263521,6;     3
07214377000192; BB RF DIFERENCIADO SETOR PÚBLICO;0;BB RENDA FIXA CURTO PRAZO DIFERENCIADO SETOR PÚBLICO FIC FI;30822936;30822936;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;BB RENDA FIXA CURTO PRAZO DIFERENCIADO SETOR PÚBLICO FIC FI;2005-02-21;2005-02-14;NA;EM FUNCIONAMENTO NORMAL;2005-02-22;2005-02-22;2020-04-01;2021-03-31;Fundo de Renda Fixa;2016-05-18;DI de um dia;Aberto;S;N;N;N;  0;NA;0.5;NA;22505042372.27;2020-05-29;NA;  10;1;2020-05-29;22505042372,3;  1144
07277931000180; SICREDI FI RF PERFORMANCE LP;0;SICREDI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PERFORMANCE LONGO PRAZO;01181521;03795072;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SICREDI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA PERFORMANCE LONGO PRAZO;2005-04-25;2005-03-11;NA;EM FUNCIONAMENTO NORMAL;2005-12-06;2005-12-06;2020-01-01;2020-12-31;Fundo de Renda Fixa;2005-03-11;DI de um dia;Aberto;S;N;S;N;  0;NA;0.24;NA;752260471.66;2020-05-29;NA;  62;0;2020-05-29;  752260471,7;  4839
07279657000189; AZ QUEST AÇÕES FIC FI DE AÇÕES;0;AZ QUEST AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;00066670;04506394;Artigo 8º, Inciso II, 'a';ART8IIA; 1;AZ QUEST AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2005-05-06;2005-03-17;NA;EM FUNCIONAMENTO NORMAL;2005-06-01;2005-06-01;2019-10-01;2020-09-30;Fundo de Ações;2005-03-17;Ibovespa;Aberto;S;N;NA;N; 20;Para informações adicionais, vide o Regulamento;2;NA;752971612.41;2020-05-29;NA;  45;0;2020-05-29;  752971612,4; 12825
07351138000184; BRB FIC DE FI RENDA FIXA PUBLICO LP 5000;0;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM RENDA FIXA BRB SIMPLES TESOURO;33850686;33850686;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM RENDA FIXA BRB SIMPLES TESOURO;2005-05-05;2005-04-25;NA;EM FUNCIONAMENTO NORMAL;2005-05-05;2005-05-05;2020-01-01;2020-12-31;Fundo de Renda Fixa;2005-04-25;DI de um dia;Aberto;S;N;N;N;  0;NA;1;NA;262992869.54;2020-05-29;NA;   1;0;2020-05-29;  262992869,5;  3945
07381653000107; SULAMÉRICA ATIVO FI RENDA FIXA LP;0;SUL AMÉRICA RENDA FIXA ATIVO FUNDO DE INVESTIMENTO LONGO PRAZO;00066670;21813291;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SUL AMÉRICA RENDA FIXA ATIVO FUNDO DE INVESTIMENTO LONGO PRAZO;2005-05-25;2005-04-12;NA;EM FUNCIONAMENTO NORMAL;2005-05-25;2005-05-25;2020-01-01;2020-12-31;Fundo de Renda Fixa;2011-08-10;DI de um dia;Aberto;N;N;S;N; 20;NA;0.5;NA;789914322.29;2020-05-29;NA;   4;0;2020-05-29;  789914322,3;  2437
07442078000105; BB PREVIDENCIÁRIO RENDA FIXA IMA-B TÍTULOS PÚBLICOS;0;BB PREVIDENCIÁRIO RENDA FIXA IMA-B TÍTULOS PÚBLICOS FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso I, 'b';ART7IB; 1;BB PREVIDENCIÁRIO RENDA FIXA IMA-B TÍTULOS PÚBLICOS FUNDO DE INVESTIMENTO;2005-06-23;2005-06-17;NA;EM FUNCIONAMENTO NORMAL;2005-07-24;2005-07-24;2020-01-01;2020-12-31;Fundo de Renda Fixa;2010-01-20;Índice de Mercado Andima todas NTN-B;Aberto;N;N;N;N;  0;NA;0.2;NA;5454809775.70;2020-05-29;NA; 786;0;2020-05-29; 5454809775,7;   669
07488106000125; VINCI GAS DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;0;VINCI GAS DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;00066670;10917835;Artigo 8º, Inciso II, 'a';ART8IIA; 1;VINCI GAS DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;2005-08-31;2005-08-31;NA;EM FUNCIONAMENTO NORMAL;2005-09-01;2005-09-01;2020-01-01;2020-12-31;Fundo de Ações;2005-08-31;Ibovespa;Aberto;N;N;NA;N; 20;NA;1.97;NA;572975387.38;2020-05-29;NA;   4;0;2020-05-29;  572975387,4;   164
07539298000151; BTG PACTUAL IPCA FI RF;0;BTG PACTUAL TESOURO IPCA CURTO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO;59281253;29650082;Artigo 7º, Inciso I, 'b';ART7IB; 1;BTG PACTUAL TESOURO IPCA CURTO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO;2005-12-13;2005-12-12;NA;EM FUNCIONAMENTO NORMAL;2005-12-14;2005-12-14;2020-01-01;2020-12-31;Fundo de Renda Fixa;2011-02-07;OUTROS;Aberto;N;N;S;N;  0;NA;0.2;NA;612958762.01;2020-05-29;NA;   1;0;2020-05-29;  612958762,0; 24371
07672392000184; WESTERN ASSET LONG & SHORT FI MULTIMERCADO;0;WESTERN ASSET LONG & SHORT FUNDO DE INVESTIMENTO MULTIMERCADO;01522368;07437241;Artigo 8º, Inciso III;ART8III; 1;WESTERN ASSET LONG & SHORT FUNDO DE INVESTIMENTO MULTIMERCADO;2006-02-01;2006-02-01;NA;EM FUNCIONAMENTO NORMAL;2006-08-14;2006-08-14;2020-04-01;2021-03-31;Fundo Multimercado;2006-08-14;NA;Aberto;N;N;S;N;  0;NA;2;NA;176796103.68;2020-05-29;NA;  20;0;2020-05-29;  176796103,7;    25
07686680000198; ITAÚ GOVERNANÇA CORP AÇÕES;0;ITAÚ GOVERNANÇA CORPORATIVA AÇÕES - FUNDO DE INVESTIMENTO;60701190;60701190;Artigo 8º, Inciso II, 'a';ART8IIA; 1;ITAÚ GOVERNANÇA CORPORATIVA AÇÕES - FUNDO DE INVESTIMENTO;2006-08-30;2005-09-30;NA;EM FUNCIONAMENTO NORMAL;2006-08-31;2006-08-31;2019-08-01;2020-07-31;Fundo de Ações;2005-09-30;OUTROS;Aberto;N;N;N;N;  0;NA;0.9;NA;49233095.57;2020-05-29;NA;   6;0;2020-05-29;   49233095,6;     6
07861554000122; BB PREVIDENCIARIO RF IMA B FI;0;BB PREVIDENCIÁRIO RENDA FIXA IMA-B FUNDO DE INVESTIMENTO;30822936;30822936;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;BB PREVIDENCIÁRIO RENDA FIXA IMA-B FUNDO DE INVESTIMENTO;2006-03-08;2006-03-01;NA;EM FUNCIONAMENTO NORMAL;2006-03-09;2006-03-09;2020-04-01;2021-03-31;Fundo de Renda Fixa;2010-01-20;Índice de Mercado Andima todas NTN-B;Aberto;N;N;N;N;  0;NA;0.3;NA;1446799170.09;2020-05-29;NA; 349;0;2020-05-29; 1446799170,1;   277
07882792000114; BB MULTI SETORIAL QUANTITATIVO FIC AÇÕES;0;BB AÇÕES MULTI SETORIAL QUANTITATIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;30822936;30822936;Artigo 8º, Inciso II, 'a';ART8IIA; 1;BB AÇÕES QUANTITATIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2006-03-22;2006-03-13;NA;EM FUNCIONAMENTO NORMAL;2006-03-23;2006-03-23;2019-10-01;2020-09-30;Fundo de Ações;2006-03-13;OUTROS;Aberto;S;N;N;N; 20;NA;1;NA;130887840.44;2020-05-29;NA;   6;0;2020-05-29;  130887840,4;  7585
07899238000140; META VALOR FIA;0;META VALOR FUNDO DE INVESTIMENTO DE AÇÕES;62232889;06088907;Artigo 8º, Inciso II, 'a';ART8IIA; 1;META VALOR FUNDO DE INVESTIMENTO DE AÇÕES;2006-04-05;2006-03-21;NA;EM FUNCIONAMENTO NORMAL;2006-04-11;2006-04-11;2019-10-01;2020-09-30;Fundo de Ações;2006-03-21;IBrX;Aberto;N;N;NA;N; 20;Para informações adicionais, vide o Regulamento;2.5;NA;201254588.32;2020-05-29;NA;  42;0;2020-05-29;  201254588,3;   140
07907396000102; SANTANDER FIC RENDA FIXA REFERENCIADO DI;0;SANTANDER FIC FI RENDA FIXA REFERENCIADO DI;90400888;10231177;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;SANTANDER FIC FI RENDA FIXA REFERENCIADO DI;2006-05-23;2006-03-17;NA;EM FUNCIONAMENTO NORMAL;2006-05-23;2006-05-23;2020-05-01;2021-04-30;Fundo de Renda Fixa;2016-06-27;DI de um dia;Aberto;S;N;S;N;  0;NA;0.15;NA;12225735067.67;2020-05-29;NA;   3;0;2020-05-29;12225735067,7;   306
07967083000131; META PLUS FI MULTIMERCADO;0;META PLUS FUNDO DE INVESTIMENTO MULTIMERCADO;62232889;06088907;Artigo 8º, Inciso III;ART8III; 1;META PLUS FUNDO DE INVESTIMENTO MULTIMERCADO;2006-05-29;2006-04-27;NA;EM FUNCIONAMENTO NORMAL;2006-06-12;2006-06-12;2020-01-01;2020-12-31;Fundo Multimercado;2006-04-27;DI de um dia;Aberto;N;N;S;N; 20;Para informações adicionais, vide o Regulamento;2;NA;0.00;2020-05-29;NA;   4;0;2020-05-29;          0,0;     0
07972299000195; GERAÇÃO FUTURO PROGRAMADO IBOVESP ATIVO FI AÇÕES;0;GERAÇÃO FUTURO FUNDO DE INVESTIMENTO EM AÇÕES PROGRAMADO IBOVESPA ATIVO;27652684;09630188;Artigo 8º, Inciso II, 'a';ART8IIA; 0;GERAÇÃO FUTURO FUNDO DE INVESTIMENTO EM AÇÕES PROGRAMADO IBOVESPA ATIVO;2006-05-05;2006-05-05;2018-09-06;CANCELADA;2018-09-06;2006-05-11;2018-01-01;2018-12-31;Fundo de Ações;2006-05-05;Ibovespa;Aberto;N;N;NA;N;  0;NA;4;NA;0.00;2018-09-06;NA;  12;0;NA;NA;NA
07986178000100; Caixa Supremo FIC Renda Fixa LP;0;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA SUPREMO RENDA FIXA LONGO PRAZO;00360305;00360305;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA SUPREMO RENDA FIXA LONGO PRAZO;2006-07-04;2006-06-27;NA;EM FUNCIONAMENTO NORMAL;2006-07-04;2006-07-04;2019-07-01;2020-06-30;Fundo de Renda Fixa;2006-06-27;NA;Aberto;S;N;S;N;  0;NA;0.8;NA;398551942.29;2020-05-29;NA;   3;0;2020-05-29;  398551942,3;  2929
08018849000102; BANESTES FIC FIA BTG PACTUAL ABSOLUTO INST;0;BANESTES FUNDO DE INVESTIMENTO EM COTAS DE FI DE AÇÕES BTG PACTUAL ABSOLUTO INSTITUCIONAL;28127603;28156057;Artigo 8º, Inciso II, 'a';ART8IIA; 1;BANESTES FUNDO DE INVESTIMENTO EM COTAS DE FI DE AÇÕES BTG PACTUAL ABSOLUTO INSTITUCIONAL;2013-09-24;2013-08-08;NA;EM FUNCIONAMENTO NORMAL;2013-10-02;2013-10-02;2020-01-01;2020-12-31;Fundo de Ações;2013-08-08;NA;Aberto;S;N;NA;N;  0;NA;3;NA;141474377.54;2020-05-29;NA;  20;0;2020-05-29;  141474377,5;   273
08046355000123; CAIXA FI ACOES IBOVESPA ATIVO;0;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA IBOVESPA ATIVO;00360305;00360305;Artigo 8º, Inciso II, 'a';ART8IIA; 1;FUNDO DE INVESTIMENTO EM AÇÕES CAIXA IBOVESPA ATIVO;2007-01-24;2007-01-18;NA;EM FUNCIONAMENTO NORMAL;2007-02-01;2007-02-01;2019-10-01;2020-09-30;Fundo de Ações;2007-01-18;Ibovespa;Aberto;N;N;NA;N;  0;NA;3;NA;80716595.25;2020-05-29;NA;   5;0;2020-05-29;   80716595,2;  2887
08070814000104; AMAZONIA PERSONALIZADO RENDA FIXA LONGO PRAZO;0;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO AMAZONIA PERSONALIZADO RENDA FIXA LP;00360305;00360305;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO AMAZONIA PERSONALIZADO RENDA FIXA LP;2007-08-06;2007-07-03;NA;EM FUNCIONAMENTO NORMAL;2007-08-06;2007-08-06;2020-01-01;2020-12-31;Fundo de Renda Fixa;2007-07-03;NA;Aberto;S;N;S;N;  0;NA;1.5;NA;97141162.17;2020-05-29;NA;   3;0;2020-05-29;   97028652,6;    27
08070841000187; CAIXA ALOCAÇÃO MACRO FIC MULTIMERCADO LP;0;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA ALOCAÇÃO MACRO MULT LONGO PRAZO;00360305;00360305;Artigo 8º, Inciso III;ART8III; 1;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA ALOCAÇÃO MACRO MULT LONGO PRAZO;2007-01-23;2007-01-18;NA;EM FUNCIONAMENTO NORMAL;2007-02-01;2007-02-01;2019-07-01;2020-06-30;Fundo Multimercado;2007-01-18;DI de um dia;Aberto;S;N;S;N;  0;NA;2;NA;4394194294.70;2020-05-29;NA; 190;0;2020-05-29; 4394194294,7; 18593
08156530000135; FRANKLIN TEMPLETON IBX FI AÇÕES;0;FRANKLIN IBX FUNDO DE INVESTIMENTO EM AÇÕES;00066670;04205311;Artigo 8º, Inciso I, 'a';ART8IA; 1;FRANKLIN IBX FUNDO DE INVESTIMENTO EM AÇÕES;2006-11-09;2006-06-01;NA;EM FUNCIONAMENTO NORMAL;2006-12-28;2006-12-28;2019-12-01;2020-11-30;Fundo de Ações;2006-12-19;IBrX;Aberto;N;N;NA;N;  0;NA;2;NA;6740726.28;2020-05-29;NA;   1;0;2020-05-29;    6740726,3;     2
08160794000162; SAFRA CARTEIRA INSTITUCIONAL FI MULTIMERCADO;0;SAFRA CARTEIRA INSTITUCIONAL - FUNDO DE INVESTIMENTO MULTIMERCADO;06947853;62180047;Artigo 8º, Inciso III;ART8III; 0;SAFRA CARTEIRA INSTITUCIONAL - FUNDO DE INVESTIMENTO MULTIMERCADO;2006-11-30;2006-11-29;NA;EM FUNCIONAMENTO NORMAL;2007-01-31;2007-01-31;2019-10-01;2020-09-30;Fundo Multimercado;2006-11-29;DI de um dia;Aberto;N;N;S;N; 20;NA;1;NA;527792988.87;2020-05-29;NA;   2;0;2020-05-29;  527792988,9;  1912
08215807000153; FUNDO DE INVESTIMENTO EM COTAS DE FI RF BANPARA REFERENCIADO DI LONGO PRAZO CREDITO PRIVADO;0;FUNDO DE INVESTIMENTO EM COTAS DE FI RF BANPARA REFERENCIADO DI LONGO PRAZO CREDITO PRIVADO;59281253;29650082;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;FUNDO DE INVESTIMENTO EM COTAS DE FI RF BANPARA REFERENCIADO DI LONGO PRAZO CREDITO PRIVADO;2006-08-16;2006-08-04;NA;EM FUNCIONAMENTO NORMAL;2006-10-09;2006-10-09;2019-07-01;2020-06-30;Fundo de Renda Fixa;2016-05-25;NA;Aberto;S;N;S;N;  0;NA;0.5;NA;12317155.03;2020-05-29;NA;   4;0;2020-05-29;   12317155,0;    16
08246263000197; BRADESCO FI RF MAXI PODER PÚBLICO;0;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA MAXI PODER PÚBLICO;60746948;62375134;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA MAXI PODER PÚBLICO;2007-03-05;2007-03-05;NA;EM FUNCIONAMENTO NORMAL;2007-03-12;2007-03-12;2020-02-01;2021-01-31;Fundo de Renda Fixa;2007-03-05;OUTROS;Aberto;N;N;S;N;  0;NA;0.2;NA;460533096.51;2020-05-29;NA;  51;0;2020-05-29;  460533096,5;   202
08246318000169; BRADESCO INSTITUCIONAL FIC FI RENDA FIXA IMA GERAL;0;BRADESCO INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA IMA GERAL;60746948;62375134;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;BRADESCO INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA IMA GERAL;2007-04-27;2007-04-27;NA;EM FUNCIONAMENTO NORMAL;2007-04-30;2007-04-30;2019-11-01;2020-10-31;Fundo de Renda Fixa;2007-04-27;OUTROS;Aberto;S;N;S;N;  0;NA;0.25;NA;804662449.97;2020-05-29;NA;  70;0;2020-05-29;  804662450,0;    51
08258441000108; BRADESCO INFRA-ESTRUTURA FI AÇÕES;0;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES INFRA-ESTRUTURA;00066670;62375134;Artigo 8º, Inciso II, 'a';ART8IIA; 1;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES INFRA-ESTRUTURA;2006-12-19;2006-12-19;2019-01-22;CANCELADA;2019-01-22;2006-12-28;2018-11-01;2019-10-31;Fundo de Ações;2006-12-19;OUTROS;Aberto;N;N;NA;N;NA;NA;1;NA;44494612.23;2019-01-22;NA;  10;0;NA;NA;NA
08266261000160; BNB RPPS PREVIDÊNCIA FUNDO DE INVESTIMENTO RENDA FIXA;0;BNB RPPS IMA-B FUNDO DE INVESTIMENTO RENDA FIXA;62318407;07237373;Artigo 7º, Inciso I, 'b';ART7IB; 1;BNB IMA-B FUNDO DE INVESTIMENTO RENDA FIXA;2006-09-06;2006-08-25;NA;EM FUNCIONAMENTO NORMAL;2007-04-24;2007-04-24;2020-04-01;2021-03-31;Fundo de Renda Fixa;2006-08-25;Índice de Mercado Andima todas NTN-B;Aberto;N;N;N;N;  0;NA;0.2;NA;220120244.55;2020-05-29;NA;  78;0;2020-05-29;  220120244,6;    85
08266344000159; BNB SETOR PÚBLICO FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZO;0;BNB SETOR PÚBLICO FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZO;62318407;07237373;Artigo 7º, Inciso IV, 'a';ART7IVA; 1;BNB SETOR PÚBLICO FUNDO DE INVESTIMENTO RENDA FIXA CURTO PRAZO;2006-09-05;2006-08-25;NA;EM FUNCIONAMENTO NORMAL;2006-09-26;2006-09-26;2020-04-01;2021-03-31;Fundo de Renda Fixa;2015-10-19;DI de um dia;Aberto;N;N;N;N;  0;NA;1;NA;62066288.36;2020-05-29;NA;   1;0;2020-05-29;   62066288,4;    75
08279304000141; ICATU VANGUARDA DIVIDENDOS FIA;0;ICATU VANGUARDA DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;00066670;68622174;Artigo 8º, Inciso II, 'a';ART8IIA; 1;ICATU VANGUARDA DIVIDENDOS FUNDO DE INVESTIMENTO EM AÇÕES;2006-10-18;2006-10-18;NA;EM FUNCIONAMENTO NORMAL;2006-10-24;2006-10-24;2019-10-01;2020-09-30;Fundo de Ações;2006-10-18;Ibovespa;Aberto;N;N;NA;N;  0;NA;2;NA;1455929520.62;2020-05-29;NA;  44;0;2020-05-29; 1455929520,6; 13452
08336054000134; SICREDI AÇÕES PETROBRAS;0;SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS;01181521;03795072;Artigo 8º, Inciso II, 'a';ART8IIA; 1;SICREDI - FUNDO DE INVESTIMENTO EM AÇÕES PETROBRAS;2008-07-07;2008-07-01;NA;EM FUNCIONAMENTO NORMAL;2009-07-27;2009-07-27;2020-01-01;2020-12-31;Fundo de Ações;2008-07-01;OUTROS;Aberto;N;N;NA;N;  0;NA;0.3;NA;91541224.67;2020-05-29;NA;   2;0;2020-05-29;   91541224,7;  8860
